Gene ID	Gene Symbol	
2066	ERBB4	
51316	PLAC8	
9111	NMI	
11062	DUS4L	
10866	HCP5	
5686	PSMA5	
55577	NAGK	
4976	OPA1	
4023	LPL	
6659	SOX4	
60370	AVPI1	
9863	MAGI2	
10499	NCOA2	
64506	CPEB1	
23387	SIK3	
51691	LSM8	
929	CD14	
2122	MECOM	
57103	TIGAR	
55332	DRAM1	
3301	DNAJA1	
810	CALML3	
5276	SERPINI2	
595	CCND1	
5435	POLR2F	
6249	CLIP1	
10211	FLOT1	
9567	GTPBP1	
1520	CTSS	
26521	TIMM8B	
23041	MON2	
51302	CYP39A1	
7704	ZBTB16	
6890	TAP1	
2940	GSTA3	
11147	ANKRD13C-DT	
3902	LAG3	
3669	ISG20	
1847	DUSP5	
187	APLNR	
11226	GALNT6	
23598	PATZ1	
4688	NCF2	
6016	RIT1	
976	ADGRE5	
55752	SEPTIN11	
3587	IL10RA	
5610	EIF2AK2	
23095	KIF1B	
57608	JCAD	
8530	CST7	
80025	PANK2	
6169	RPL38	
2618	GART	
6351	CCL4	
116832	RPL39L	
10330	CNPY2	
4017	LOXL2	
8743	TNFSF10	
5175	PECAM1	
64411	ARAP3	
64854	USP46	
27095	TRAPPC3	
51330	TNFRSF12A	
55281	TMEM140	
2690	GHR	
4799	NFX1	
9368	NHERF1	
8976	WASL	
10736	SIX2	
63877	FAM204A	
10561	IFI44	
783	CACNB2	
1281	COL3A1	
3137	HLA-J	
79033	ERI3	
3455	IFNAR2	
9961	MVP	
23318	TUT4	
51454	GULP1	
55846	ITFG2	
65988	ZNF747	
391	RHOG	
9650	MTFR1	
6503	SLA	
5732	PTGER2	
23328	SASH1	
9706	ULK2	
7014	TERF2	
5692	PSMB4	
1185	CLCN6	
9352	TXNL1	
26119	LDLRAP1	
5788	PTPRC	
5465	PPARA	
29086	BABAM1	
1794	DOCK2	
11067	DEPP1	
22869	ZNF510	
23189	KANK1	
4179	CD46	
8349	H2BC21	
81831	NETO2	
51192	CKLF	
8303	SNN	
4830	NME1	
100128640	ACVR2B-AS1	
7805	LAPTM5	
79648	MCPH1	
3479	IGF1	
6640	SNTA1	
57228	SMAGP	
687	KLF9	
10181	RBM5	
2625	GATA3	
2538	G6PC1	
8645	KCNK5	
11013	TMSB15A	
4763	NF1	
10376	TUBA1B	
11314	CD300A	
7531	YWHAE	
27237	ARHGEF16	
9770	RASSF2	
4615	MYD88	
9734	HDAC9	
22861	NLRP1	
9046	DOK2	
29104	HEMK2	
56005	MYDGF	
79651	RHBDF2	
4332	MNDA	
8604	SLC25A12	
10772	SRSF10	
9776	ATG13	
5720	PSME1	
112464	CAVIN3	
80346	REEP4	
23526	ARHGAP45	
23369	PUM2	
3223	HOXC6	
4071	TM4SF1	
11213	IRAK3	
2026	ENO2	
5589	PRKCSH	
56995	TULP4	
5880	RAC2	
3936	LCP1	
728448	PPIEL	
4240	MFGE8	
84243	ZDHHC18	
2627	GATA6	
29855	UBN1	
51054	PLEKHA8P1	
3845	KRAS	
79705	LRRK1	
1740	DLG2	
83442	SH3BGRL3	
57092	PCNP	
6785	ELOVL4	
301	ANXA1	
9459	ARHGEF6	
51177	PLEKHO1	
6925	TCF4	
1043	CD52	
9616	RNF7	
384	ARG2	
2215	FCGR3B	
51704	GPRC5B	
11325	DDX42	
100288413	ERVMER34-1	
5577	PRKAR2B	
11151	CORO1A	
4794	NFKBIE	
883	KYAT1	
51236	HGH1	
4543	MTNR1A	
9580	SOX13	
1786	DNMT1	
4702	NDUFA8	
64766	S100PBP	
4739	NEDD9	
9595	CYTIP	
10287	RGS19	
53827	FXYD5	
3480	IGF1R	
5187	PER1	
420	ART4	
3429	IFI27	
11010	GLIPR1	
5564	PRKAB1	
5414	SEPTIN4	
11140	CDC37	
2274	FHL2	
8473	OGT	
26353	HSPB8	
2534	FYN	
5412	UBL3	
8565	YARS1	
51729	WBP11	
80301	PLEKHO2	
2941	GSTA4	
2739	GLO1	
10460	TACC3	
87	ACTN1	
5920	PLAAT4	
4851	NOTCH1	
2710	GK	
3801	KIFC3	
11096	ADAMTS5	
64761	PARP12	
58985	IL22RA1	
4082	MARCKS	
5780	PTPN9	
9526	MPDU1	
6388	SDF2	
5094	PCBP2	
4046	LSP1	
9592	IER2	
6197	RPS6KA3	
10299	MARCHF6	
22941	SHANK2	
55726	INTS13	
9445	ITM2B	
79442	LRRC2	
81558	FAM117A	
55766	H2AJ	
6929	TCF3	
54665	RSBN1	
3431	SP110	
1612	DAPK1	
10076	PTPRU	
10212	DDX39A	
55151	TMEM38B	
2787	GNG5	
10775	POP4	
89944	GLB1L2	
10598	AHSA1	
8477	GPR65	
5800	PTPRO	
54472	TOLLIP	
7056	THBD	
1389	CREBL2	
5164	PDK2	
85453	TSPYL5	
54863	TOR4A	
55843	ARHGAP15	
9874	TLK1	
2570	GABRR2	
50862	RNF141	
79781	DRC11	
65997	RASL11B	
7133	TNFRSF1B	
80185	TTI2	
3586	IL10	
4001	LMNB1	
28232	SLCO3A1	
51741	WWOX	
26277	TINF2	
56904	SH3GLB2	
9364	RAB28	
5836	PYGL	
1155	TBCB	
100506144	TMEM35B	
27131	SNX5	
6509	SLC1A4	
9712	USP6NL	
51385	ZNF589	
55208	DCUN1D2	
2615	LRRC32	
5199	CFP	
81689	ISCA1	
1468	SLC25A10	
8886	DDX18	
3707	ITPKB	
23243	ANKRD28	
219699	UNC5B	
23294	ANKS1A	
80108	ZFP2	
10279	PRSS16	
7957	EPM2A	
5007	OSBP	
55760	DHX32	
27075	TSPAN13	
9547	CXCL14	
29015	SLC43A3	
4815	NINJ2	
864	RUNX3	
10529	NEBL	
65005	MRPL9	
2268	FGR	
7076	TIMP1	
10109	ARPC2	
84747	UNC119B	
7678	ZNF124	
213	ALB	
25924	MYRIP	
1436	CSF1R	
23786	BCL2L13	
9813	EFCAB14	
58478	ENOPH1	
6793	STK10	
7474	WNT5A	
79178	THTPA	
2619	GAS1	
3053	SERPIND1	
11031	RAB31	
5514	PPP1R10	
54870	QRICH1	
27253	PCDH17	
28960	DCPS	
6518	SLC2A5	
55224	ETNK2	
5532	PPP3CB	
9804	TOMM20	
10314	LANCL1	
54941	RNF125	
8519	IFITM1	
3620	IDO1	
10262	SF3B4	
55131	RBM28	
9124	PDLIM1	
26031	OSBPL3	
10398	MYL9	
55893	ZNF395	
79668	PARP8	
80004	ESRP2	
51003	MED31	
3653	-	
83478	ARHGAP24	
1282	COL4A1	
51294	PCDH12	
3216	HOXB6	
8872	CDC123	
9450	LY86	
7203	CCT3	
1314	COPA	
55023	PHIP	
30850	CDR2L	
64376	IKZF5	
334	APLP2	
1284	COL4A2	
10228	STX6	
3191	HNRNPL	
7018	TF	
51304	ZDHHC3	
6158	RPL28	
1601	DAB2	
55704	CCDC88A	
9486	CHST10	
259217	HSPA12A	
55650	PIGV	
7075	TIE1	
55638	SYBU	
5791	PTPRE	
5279	PIGC	
211	ALAS1	
83468	GLT8D2	
2131	EXT1	
7262	PHLDA2	
444	ASPH	
84302	PGAP4	
1278	COL1A2	
10462	CLEC10A	
84364	ARFGAP2	
604	BCL6	
57380	MRS2	
11177	BAZ1A	
2028	ENPEP	
55366	LGR4	
7852	CXCR4	
26266	SLC13A4	
360	AQP3	
158	ADSL	
23042	PDXDC1	
10472	ZBTB18	
1153	CIRBP	
23180	RFTN1	
5552	SRGN	
4205	MEF2A	
79148	MMP28	
140885	SIRPA	
4047	LSS	
9334	B4GALT5	
397	ARHGDIB	
2014	EMP3	
8204	NRIP1	
9862	MED24	
7319	UBE2A	
3071	NCKAP1L	
1317	SLC31A1	
4258	MGST2	
55016	MARCHF1	
81556	INTS14	
6279	S100A8	
4125	MAN2B1	
10579	TACC2	
54838	WBP1L	
8853	ASAP2	
5423	POLB	
51651	PTRH2	
1536	CYBB	
7375	USP4	
10478	SLC25A17	
55643	BTBD2	
2301	FOXE3	
5998	RGS3	
79675	FASTKD1	
83660	TLN2	
23498	HAAO	
2139	EYA2	
388969	C2orf68	
2	A2M	
55274	PHF10	
1123	CHN1	
6709	SPTAN1	
5915	RARB	
267	AMFR	
9362	CPNE6	
1154	CISH	
8660	IRS2	
6737	TRIM21	
369	ARAF	
5635	PRPSAP1	
2982	GUCY1A1	
1768	DNAH6	
5105	PCK1	
4939	OAS2	
56929	FEM1C	
598	BCL2L1	
11344	TWF2	
128	ADH5	
5783	PTPN13	
59	ACTA2	
9978	RBX1	
64581	CLEC7A	
79762	C1orf115	
140545	RNF32	
22948	CCT5	
5202	PFDN2	
3714	JAG2	
51646	YPEL5	
1495	CTNNA1	
374868	ATP9B	
2012	EMP1	
550	AUP1	
8908	GYG2	
1143	CHRNB4	
9256	TSPOAP1	
83989	ARB2A	
1396	CRIP1	
9737	GPRASP1	
9927	MFN2	
51451	LCMT1	
7097	TLR2	
6631	SNRPC	
3015	H2AZ1	
5431	POLR2B	
79659	DYNC2H1	
10247	RIDA	
10520	ZNF211	
23324	MAN2B2	
6500	SKP1	
9588	PRDX6	
9034	CCRL2	
57404	CYP20A1	
6510	SLC1A5	
7090	TLE3	
9665	MARF1	
8491	MAP4K3	
23461	ABCA5	
55711	FAR2	
1479	CSTF3	
65220	NADK	
64108	RTP4	
7082	TJP1	
1173	AP2M1	
22894	DIS3	
5587	PRKD1	
11098	PRSS23	
2264	FGFR4	
3242	HPD	
51364	ZMYND10	
5155	PDGFB	
51780	KDM3B	
5142	PDE4B	
7837	PXDN	
56061	UBFD1	
3384	ICAM2	
10435	CDC42EP2	
8287	USP9Y	
10797	MTHFD2	
3123	HLA-DRB1	
81553	CYRIA	
55788	LMBRD1	
7150	TOP1	
178	AGL	
60625	DHX35	
2124	EVI2B	
1848	DUSP6	
55505	NOP10	
55750	AGK	
10313	RTN3	
81609	SNX27	
6398	SECTM1	
114625	ERMAP	
3428	IFI16	
313	AOAH	
6311	ATXN2	
8021	NUP214	
10826	FAXDC2	
55246	CCDC25	
2746	GLUD1	
57018	CCNL1	
23033	DOP1A	
2004	ELK3	
8914	TIMELESS	
55758	RCOR3	
55819	RNF130	
54463	RETREG1	
55735	DNAJC11	
4600	MX2	
3551	IKBKB	
32	ACACB	
10857	PGRMC1	
7096	TLR1	
63895	PIEZO2	
10168	ZNF197	
9026	HIP1R	
22853	LMTK2	
4855	NOTCH4	
65982	ZSCAN18	
8728	ADAM19	
55273	TMEM100	
11072	DUSP14	
51278	IER5	
6867	TACC1	
9482	STX8	
2766	GMPR	
51388	NIP7	
9645	MICAL2	
350	APOH	
26503	SLC17A5	
7045	TGFBI	
6876	TAGLN	
3704	ITPA	
387263	C6orf120	
7818	DAP3	
8208	CHAF1B	
4627	MYH9	
1841	DTYMK	
1193	CLIC2	
25875	LETMD1	
9917	FAM20B	
51647	CIAO2B	
6396	SEC13	
1476	CSTB	
57124	CD248	
23594	ORC6	
54832	VPS13C	
8819	SAP30	
4311	MME	
51202	DDX47	
79850	TLCD3A	
375035	SFT2D2	
2878	GPX3	
23252	OTUD3	
79625	NDNF	
2195	FAT1	
9727	RAB11FIP3	
56731	SLC2A4RG	
10714	POLD3	
3231	HOXD1	
10687	PNMA2	
9779	TBC1D5	
10479	SLC9A6	
55033	FKBP14	
5201	PFDN1	
10740	RFPL1S	
9658	ZNF516	
23327	NEDD4L	
6601	SMARCC2	
5693	PSMB5	
6352	CCL5	
862	RUNX1T1	
23174	ZCCHC14	
29100	TMEM208	
23468	CBX5	
27291	R3HCC1L	
6403	SELP	
51635	DHRS7	
1628	DBP	
51307	FAM53C	
79415	CYBC1	
960	CD44	
3804	KIR2DL3	
10535	RNASEH2A	
23432	GPR161	
59343	SENP2	
23429	RYBP	
58510	PRODH2	
48	ACO1	
2335	FN1	
9631	NUP155	
2354	FOSB	
57192	MCOLN1	
4853	NOTCH2	
23366	MATCAP2	
140	ADORA3	
4012	LNPEP	
3927	LASP1	
24149	ZNF318	
54440	SASH3	
6645	SNTB2	
9442	MED27	
5654	HTRA1	
727	C5	
5409	PNMT	
919	CD247	
10693	CCT6B	
8992	ATP6V0E1	
2581	GALC	
1551	CYP3A7	
2260	FGFR1	
7027	TFDP1	
57658	CALCOCO1	
3684	ITGAM	
9282	MED14	
6993	DYNLT1	
6595	SMARCA2	
157567	ANKRD46	
9960	USP3	
22899	ARHGEF15	
5592	PRKG1	
472	ATM	
1634	DCN	
79935	CCNP	
6778	STAT6	
89845	ABCC10	
874	CBR3	
1808	DPYSL2	
1439	CSF2RB	
2113	ETS1	
27122	DKK3	
4286	MITF	
3162	HMOX1	
64398	PALS1	
5545	PRB4	
534	ATP6V1G2	
64321	SOX17	
285282	RABL3	
7142	TNP2	
3134	HLA-F	
64215	DNAJC1	
79812	MMRN2	
2617	GARS1	
29992	PILRA	
7360	UGP2	
8996	NOL3	
9342	SNAP29	
64782	AEN	
23603	CORO1C	
63935	PCIF1	
54558	SPATA6	
10939	AFG3L2	
3720	JARID2	
894	CCND2	
54504	CPVL	
51400	PPME1	
9454	HOMER3	
4306	NR3C2	
23307	FKBP15	
4660	PPP1R12B	
57128	LYRM4	
50717	DCAF8	
26065	LSM14A	
4924	NUCB1	
64087	MCCC2	
7158	TP53BP1	
5348	FXYD1	
9923	ZBTB40	
25939	SAMHD1	
51465	UBE2J1	
3310	HSPA6	
54800	KLHL24	
9833	MELK	
51164	DCTN4	
10512	SEMA3C	
51303	FKBP11	
4947	OAZ2	
9553	MRPL33	
115	ADCY9	
3312	HSPA8	
5501	PPP1CC	
637	BID	
253782	CERS6	
8502	PKP4	
1267	CNP	
11119	BTN3A1	
150967	LINC01963	
552889	ATXN7L3B	
1466	CSRP2	
9950	GOLGA5	
6097	RORC	
9414	TJP2	
81855	SFXN3	
1031	CDKN2C	
5507	PPP1R3C	
79630	C1orf54	
10014	HDAC5	
58509	CACTIN	
3956	LGALS1	
5318	PKP2	
6453	ITSN1	
5551	PRF1	
3001	GZMA	
59342	SCPEP1	
3577	CXCR1	
55975	KLHL7	
11082	ESM1	
653	BMP5	
29083	GTPBP8	
94081	SFXN1	
3622	ING2	
55831	EMC3	
100506190	LINC00963	
4292	MLH1	
23500	DAAM2	
26973	CHORDC1	
728882	FAM182B	
7124	TNF	
55282	LRRC36	
84148	KAT8	
10575	CCT4	
3298	HSF2	
10656	KHDRBS3	
1050	CEBPA	
54918	CMTM6	
2995	GYPC	
100	ADA	
85363	TRIM5	
1586	CYP17A1	
27295	PDLIM3	
5360	PLTP	
4141	MARS1	
6926	TBX3	
4212	MEIS2	
51665	ASB1	
10694	CCT8	
9823	ARMCX2	
10767	HBS1L	
23191	CYFIP1	
6480	ST6GAL1	
27430	MAT2B	
1642	DDB1	
114088	TRIM9	
7163	TPD52	
6760	SS18	
5621	PRNP	
2908	NR3C1	
5867	RAB4A	
80235	PIGZ	
6483	ST3GAL2	
23338	JADE2	
80155	NAA15	
55277	FGGY	
23116	TOGARAM1	
3739	KCNA4	
154661	RUNDC3B	
9235	IL32	
9826	ARHGEF11	
23787	MTCH1	
9948	WDR1	
311	ANXA11	
2744	GLS	
1370	CPN2	
9470	EIF4E2	
10950	BTG3	
6315	ATXN8OS	
25928	SOSTDC1	
840	CASP7	
54974	THG1L	
6382	SDC1	
2639	GCDH	
64781	CERK	
6347	CCL2	
3903	LAIR1	
7188	TRAF5	
23259	DDHD2	
51744	CD244	
81671	VMP1	
55835	CPAP	
11041	B4GAT1	
11237	RNF24	
5583	PRKCH	
5151	PDE8A	
27286	SRPX2	
719	C3AR1	
23152	CIC	
28992	MACROD1	
6524	SLC5A2	
80222	TARS2	
4522	MTHFD1	
10659	CELF2	
6655	SOS2	
8409	UXT	
997	CDC34	
9191	DEDD	
9448	MAP4K4	
115290	FBXO17	
51474	LIMA1	
200424	TET3	
64127	NOD2	
10577	NPC2	
1347	COX7A2	
22900	CARD8	
26155	NOC2L	
4066	LYL1	
3306	HSPA2	
4259	MGST3	
23510	KCTD2	
10053	AP1M2	
91977	MYOZ3	
23283	CSTF2T	
529	ATP6V1E1	
7448	VTN	
26030	PLEKHG3	
2037	EPB41L2	
770	CA11	
146691	TOM1L2	
10346	TRIM22	
51367	POP5	
55914	ERBIN	
51447	IP6K2	
10489	LRRC41	
408	ARRB1	
10631	POSTN	
230	ALDOC	
54884	RETSAT	
5777	PTPN6	
26097	CHTOP	
9249	DHRS3	
9711	RUBCN	
9900	SV2A	
1793	DOCK1	
9489	PGS1	
51616	TAF9B	
4093	SMAD9	
64708	COPS7B	
10652	YKT6	
8672	EIF4G3	
1728	NQO1	
5912	RAP2B	
7763	ZFAND5	
29109	FHOD1	
79064	TMEM223	
84162	BLTP1	
1234	CCR5	
116496	NIBAN1	
240	ALOX5	
3109	HLA-DMB	
1804	DPP6	
55343	SLC35C1	
9537	TP53I11	
26227	PHGDH	
2885	GRB2	
26268	FBXO9	
8030	CCDC6	
64231	MS4A6A	
7494	XBP1	
23466	CBX6	
3838	KPNA2	
79161	TMEM243	
6431	SRSF6	
56969	RPL23AP32	
6332	SCN7A	
683	BST1	
9648	GCC2	
25865	PRKD2	
51022	GLRX2	
9159	PCSK7	
5341	PLEK	
627	BDNF	
3590	IL11RA	
22850	ADNP2	
23414	ZFPM2	
23208	SYT11	
7770	ZNF227	
79960	JADE1	
5116	PCNT	
84869	CBR4	
4478	MSN	
10622	POLR3G	
7376	NR1H2	
22888	UBOX5	
1739	DLG1	
93349	SP140L	
7089	TLE2	
27020	NPTN	
655	BMP7	
55227	LRRC1	
10721	POLQ	
23019	CNOT1	
9587	MAD2L1BP	
1438	CSF2RA	
10559	SLC35A1	
678	ZFP36L2	
2769	GNA15	
1455	CSNK1G2	
23568	ARL2BP	
9037	SEMA5A	
54732	TMED9	
3106	HLA-B	
23114	NFASC	
6710	SPTB	
5900	RALGDS	
339105	PRSS53	
3313	HSPA9	
25797	QPCT	
23412	COMMD3	
3113	HLA-DPA1	
10009	ZBTB33	
80830	APOL6	
22846	VASH1	
54432	YIPF1	
1380	CR2	
80741	LY6G5C	
10627	MYL12A	
9217	VAPB	
6839	SUV39H1	
200315	APOBEC3A	
7291	TWIST1	
23505	TMEM131	
7728	ZNF175	
55116	TMEM39B	
2956	MSH6	
10544	PROCR	
81537	SGPP1	
8602	NOP14	
79840	NHEJ1	
27128	CYTH4	
79728	PALB2	
818	CAMK2G	
23240	TMEM131L	
7030	TFE3	
30009	TBX21	
9212	AURKB	
10240	MRPS31	
3759	KCNJ2	
10841	FTCD	
85458	DIXDC1	
2781	GNAZ	
4501	MT1X	
11343	MGLL	
4144	MAT2A	
4542	MYO1F	
3953	LEPR	
64747	MFSD1	
7915	ALDH5A1	
51181	DCXR	
4818	NKG7	
11198	SUPT16H	
114883	OSBPL9	
26504	CNNM4	
10776	ARPP19	
2313	FLI1	
152006	RNF38	
1390	CREM	
22839	DLGAP4	
54739	XAF1	
9636	ISG15	
23288	IQCE	
10129	FRY	
3135	HLA-G	
10322	SMYD5	
5604	MAP2K1	
100188893	TOMM6	
6602	SMARCD1	
55803	ADAP2	
712	C1QA	
7884	SLBP	
55858	TMEM165	
56920	SEMA3G	
1040	CDS1	
8829	NRP1	
158471	PRUNE2	
4946	OAZ1	
224	ALDH3A2	
79134	TMEM185B	
26035	GLCE	
113791	PIK3IP1	
9597	SMAD5-AS1	
55509	BATF3	
2533	FYB1	
51547	SIRT7	
432	ASGR1	
79019	CENPM	
4330	MN1	
80127	BBOF1	
1644	DDC	
80342	TRAF3IP3	
22837	COBLL1	
9749	PHACTR2	
23370	ARHGEF18	
2123	EVI2A	
10426	TUBGCP3	
51029	DESI2	
55692	LUC7L	
23092	ARHGAP26	
9778	KIAA0232	
29099	COMMD9	
3925	STMN1	
26249	KLHL3	
952	CD38	
23163	GGA3	
2359	FPR3	
9639	ARHGEF10	
317662	FAM149B1	
51411	BIN2	
8850	KAT2B	
56603	CYP26B1	
6239	RREB1	
8079	MLF2	
9909	DENND4B	
27429	HTRA2	
6636	SNRPF	
10396	ATP8A1	
23028	KDM1A	
9555	MACROH2A1	
57476	GRAMD1B	
9743	ARHGAP32	
317781	DDX51	
10311	VPS26C	
23166	STAB1	
51550	CINP	
8724	SNX3	
3275	PRMT2	
9705	ST18	
6240	RRM1	
6850	SYK	
10946	SF3A3	
90485	ZNF835	
7552	ZNF711	
79736	TEFM	
7812	CSDE1	
5379	PMS2P1	
25976	TIPARP	
130074	FAM168B	
60489	APOBEC3G	
51196	PLCE1	
79629	OCEL1	
1762	DMWD	
734	OSGIN2	
6296	ACSM3	
2869	GRK5	
740	MRPL49	
6924	ELOA	
11322	TMC6	
695	BTK	
1230	CCR1	
6608	SMO	
10578	GNLY	
6707	SPRR3	
1478	CSTF2	
2357	FPR1	
173	AFM	
55216	NKAPD1	
307	ANXA4	
7776	ZNF236	
23563	CHST5	
9688	NUP93	
64283	ARHGEF28	
3858	KRT10	
3305	HSPA1L	
2281	FKBP1B	
79819	DNAI4	
54853	WDR55	
56851	EMC7	
7369	UMOD	
84986	ARHGAP19	
5595	MAPK3	
10446	LRRN2	
79006	METRN	
54205	CYCS	
7057	THBS1	
6281	S100A10	
6567	SLC16A2	
6788	STK3	
8720	MBTPS1	
51379	CRLF3	
2783	GNB2	
1293	COL6A3	
760	CA2	
80306	MED28	
7024	TFCP2	
23126	POGZ	
6386	SDCBP	
7259	TSPYL1	
64081	PBLD	
8869	ST3GAL5	
7384	UQCRC1	
467	ATF3	
79663	HSPBAP1	
1528	CYB5A	
8655	DYNLL1	
2938	GSTA1	
26045	LRRTM2	
22827	PUF60	
3958	LGALS3	
83439	TCF7L1	
3212	HOXB2	
79665	DHX40	
9825	SPATA2	
54433	GAR1	
394	ARHGAP5	
55186	SLC25A36	
55030	FBXO34	
4893	NRAS	
8671	SLC4A4	
253982	ASPHD1	
64834	ELOVL1	
3635	INPP5D	
56890	SAXO6	
9246	UBE2L6	
6293	VPS52	
7374	UNG	
9050	PSTPIP2	
7351	UCP2	
5427	POLE2	
4329	ALDH6A1	
7424	VEGFC	
22858	CILK1	
1843	DUSP1	
55707	NECAP2	
3553	IL1B	
705	BYSL	
65244	SPATS2	
54867	TMEM214	
3665	IRF7	
55719	SLF2	
81931	ZNF93	
26751	SH3YL1	
64750	SMURF2	
10558	SPTLC1	
1761	DMRT1	
23552	CDK20	
2146	EZH2	
55194	EVA1B	
79772	MCTP1	
11006	LILRB4	
57513	CASKIN2	
2168	FABP1	
6795	AURKC	
23350	U2SURP	
79754	ASB13	
4130	MAP1A	
1947	EFNB1	
10397	NDRG1	
7249	TSC2	
1800	DPEP1	
10964	IFI44L	
51296	SLC15A3	
10457	GPNMB	
7570	ZNF22	
1615	DARS1	
1116	CHI3L1	
1208	CLPS	
58487	CREBZF	
7404	UTY	
79602	ADIPOR2	
79735	TBC1D17	
57669	EPB41L5	
8100	IFT88	
7473	WNT3	
54948	MRPL16	
26064	RAI14	
84159	ARID5B	
5213	PFKM	
8826	IQGAP1	
163590	TOR1AIP2	
6390	SDHB	
3454	IFNAR1	
8775	NAPA	
5515	PPP2CA	
51406	NOL7	
54807	ZNF586	
8078	USP5	
9736	USP34	
5981	RFC1	
10961	ERP29	
56942	CMC2	
2039	DMTN	
2491	CENPI	
4059	BCAM	
54828	BCAS3	
80153	EDC3	
55069	TMEM248	
22918	CD93	
23503	ZFYVE26	
60672	MIIP	
1737	DLAT	
5789	PTPRD	
23588	KLHDC2	
6919	TCEA2	
55778	ZNF839	
1647	GADD45A	
22863	ATG14	
54996	MTARC2	
25814	ATXN10	
9733	SART3	
5287	PIK3C2B	
26036	ZNF451	
9262	STK17B	
5684	PSMA3	
7161	TP73	
3624	INHBA	
5340	PLG	
9419	CRIPT	
54961	SSH3	
23774	BRD1	
4057	LTF	
54849	DEF8	
7168	TPM1	
11170	FAM107A	
8336	H2AC17	
2487	FRZB	
5080	PAX6	
53829	P2RY13	
29889	GNL2	
4052	LTBP1	
3276	PRMT1	
4833	NME4	
2747	GLUD2	
57804	POLD4	
4137	MAPT	
23673	STX12	
2999	GZMH	
5829	PXN	
94239	H2AZ2	
1839	HBEGF	
3560	IL2RB	
79905	TMC7	
6404	SELPLG	
10572	SIVA1	
116138	KLHDC3	
23173	METAP1	
7010	TEK	
10385	BTN2A2	
10949	HNRNPA0	
9655	SOCS5	
51569	UFM1	
56998	CTNNBIP1	
8045	RASSF7	
1755	DMBT1	
404672	GTF2H5	
64220	STRA6	
8776	MTMR1	
28957	MRPS28	
597	BCL2A1	
149628	PYHIN1	
642559	POU5F1P3	
54785	BORCS6	
22844	FRMPD1	
3601	IL15RA	
