Gene ID	Gene Symbol	
4267	CD99	
1471	CST3	
84662	GLIS2	
54206	ERRFI1	
5150	PDE7A	
64429	ZDHHC6	
1503	CTPS1	
1649	DDIT3	
54461	FBXW5	
49854	ZBTB21	
677845	SNORA79	
150737	IFT70B	
54998	AURKAIP1	
677771	SCARNA4	
28956	LAMTOR2	
25966	C2CD2	
51594	NBAS	
101929095	C1QTNF7-AS1	
409	ARRB2	
987	LRBA	
6376	CX3CL1	
57192	MCOLN1	
8431	NR0B2	
1081	CGA	
7738	ZNF184	
57819	LSM2	
80205	CHD9	
6332	SCN7A	
23135	KDM6B	
1968	EIF2S3	
375519	GJB7	
9958	USP15	
81575	APOLD1	
92799	SHKBP1	
101928769	LINC02229	
92579	G6PC3	
157680	VPS13B	
85440	DOCK7	
5970	RELA	
392	ARHGAP1	
100861519	GDNF-AS1	
283624	LINC00641	
112616	CMTM7	
6502	SKP2	
57187	THOC2	
8878	SQSTM1	
643036	SLED1	
101927869	LINC01689	
391356	PTRHD1	
23286	WWC1	
26121	PRPF31	
90529	STPG1	
11253	MAN1B1	
10162	LPCAT3	
8087	FXR1	
102724799	-	
728655	HULC	
101929302	RFX3-DT	
6651	SON	
2289	FKBP5	
23077	MYCBP2	
9454	HOMER3	
51133	KCTD3	
5932	RBBP8	
574040	SNORA6	
89978	DPH6	
9301	SNORD27	
25941	TPGS2	
5803	PTPRZ1	
55626	AMBRA1	
6574	SLC20A1	
4548	MTR	
100507267	LINC01187	
196472	GARIN6	
26046	LTN1	
23352	UBR4	
10945	KDELR1	
9230	RAB11B	
972	CD74	
642006	GUSBP10	
5151	PDE8A	
7783	ZP2	
57608	JCAD	
9584	RBM39	
6223	RPS19	
339883	APRG1	
54658	UGT1A1	
27183	VPS4A	
22836	RHOBTB3	
388403	YPEL2	
3956	LGALS1	
8553	BHLHE40	
23654	PLXNB2	
474338	SUMO1P3	
442920	MIR196B	
23350	U2SURP	
100873770	RNU6-66P	
10025	MED16	
11282	MGAT4B	
9300	SNORD28	
403150	FOSL2-AS1	
22870	PPP6R1	
83638	C11orf68	
102724053	LINC02529	
6867	TACC1	
2018	EMX2	
100996307	LIPE-AS1	
203	AK1	
100240735	LOC100240735	
51366	UBR5	
4489	MT1A	
56664	VTRNA1-1	
220359	TIGD3	
10095	ARPC1B	
9147	NEMF	
2982	GUCY1A1	
55729	ATF7IP	
10423	CDIPT	
100616166	MIR4796	
4739	NEDD9	
100033804	SNORD115-30	
102724811	-	
467	ATF3	
55697	VAC14	
654319	SNORA5A	
11082	ESM1	
135892	TRIM50	
79002	TRIR	
10668	CGRRF1	
100505716	BABAM2-AS2	
23041	MON2	
113829	SLC35A4	
4820	NKTR	
390916	NUDT19	
5326	PLAGL2	
642587	MIR205HG	
1281	COL3A1	
56905	PRMT2IP	
9149	DYRK1B	
100302179	MIR1270	
100126784	LEISA1	
647286	RD3L	
977	CD151	
8899	PRP4K	
254531	LPCAT4	
2691	GHRH	
9693	RAPGEF2	
153396	TMEM161B	
10140	TOB1	
54741	LEPROT	
54497	HEATR5B	
7072	TIA1	
101928784	RORA-AS1	
100505696	SH3BP5-AS1	
1958	EGR1	
9481	SLC25A27	
100505761	C10orf95-AS1	
55122	AKIRIN2	
53353	LRP1B	
2886	GRB7	
158257	LINC02603	
84266	ALKBH7	
84299	MIEN1	
9659	PDE4DIP	
29844	TFPT	
51747	LUC7L3	
54532	USP53	
100130889	PSORS1C3	
51684	SUFU	
23451	SF3B1	
1195	CLK1	
54790	TET2	
55096	EBLN2	
8971	H1-10	
338323	NLRP14	
22852	ANKRD26	
6723	SRM	
7057	THBS1	
29994	BAZ2B	
9091	PIGQ	
54815	GATAD2A	
572	BAD	
84962	AJUBA	
85379	KIAA1671	
26792	SNORD57	
6432	SRSF7	
1660	DHX9	
10919	EHMT2	
23405	DICER1	
148362	BROX	
102546175	LINC01338	
7704	ZBTB16	
633	BGN	
65993	MRPS34	
1734	DIO2	
55182	RNF220	
338674	OR5F1	
6950	TCP1	
1060	CENPC	
8625	RFXANK	
90871	DMAC1	
10266	RAMP2	
112770	GLMP	
7791	ZYX	
89941	RHOT2	
55588	MED29	
9289	ADGRG1	
2962	GTF2F1	
6095	RORA	
54985	HCFC1R1	
4935	GPR143	
10349	ABCA10	
200316	APOBEC3F	
645843	TMEM14EP	
4982	TNFRSF11B	
646300	COL6A4P2	
4784	NFIX	
9392	TGFBRAP1	
113791	PIK3IP1	
126328	NDUFA11	
25796	PGLS	
221711	SYCP2L	
60685	ZFAND3	
2791	GNG11	
10178	TENM1	
100616196	MIR4525	
2275	FHL3	
3790	KCNS3	
1496	CTNNA2	
127665	ZNF648	
114785	MBD6	
10018	BCL2L11	
5300	PIN1	
79143	MBOAT7	
390084	OR56A5	
26994	RNF11	
337875	H2BP1	
55707	NECAP2	
57408	LRTM1	
253769	WDR27	
84316	NAA38	
799	CALCR	
84948	TIGD5	
57224	NHSL1	
29062	WDR91	
6892	TAPBP	
2885	GRB2	
50640	PNPLA8	
342527	SMTNL2	
23345	SYNE1	
63827	BCAN	
9819	TSC22D2	
79960	JADE1	
100289230	LOC100289230	
9748	SLK	
23473	CAPN7	
55608	ANKRD10	
8886	DDX18	
9141	PDCD5	
84885	ZDHHC12	
23264	ZC3H7B	
5433	POLR2D	
527	ATP6V0C	
693148	MIR563	
10572	SIVA1	
10579	TACC2	
140850	DEFB127	
51545	ZNF581	
55643	BTBD2	
6041	RNASEL	
677799	SNORA11	
5934	RBL2	
9966	TNFSF15	
57109	REXO4	
100216546	LINC01004	
4839	NOP2	
706	TSPO	
10498	CARM1	
10714	POLD3	
10523	CHERP	
2896	GRN	
65250	CPLANE1	
23211	ZC3H4	
91614	DEPDC7	
8501	SLC43A1	
26813	SNORD36C	
369	ARAF	
57171	DOLPP1	
102723954	-	
7037	TFRC	
51588	PIAS4	
5499	PPP1CA	
767604	SNORD114-24	
54482	TRMT13	
958	CD40	
100874175	LINC00446	
692227	SNORD104	
55577	NAGK	
101928744	LINC01450	
1155	TBCB	
126003	TRAPPC5	
26249	KLHL3	
692088	SNORD50B	
677805	SNORA18	
9686	VGLL4	
3455	IFNAR2	
440590	ZYG11A	
7026	NR2F2	
221937	FOXK1	
101927783	-	
407007	MIR222	
54978	SLC35F6	
9697	TRAM2	
9640	ZNF592	
9299	SNORD30	
53635	PTOV1	
6023	RMRP	
902	CCNH	
647087	STMP1	
140890	SREK1	
5054	SERPINE1	
78992	YIPF2	
339978	LINC02260	
100616244	MIR3976	
114787	GPRIN1	
57148	RALGAPB	
26973	CHORDC1	
101928714	-	
693176	MIR591	
166	TLE5	
9609	RAB36	
9993	DGCR2	
23295	MGRN1	
1740	DLG2	
9451	EIF2AK3	
23568	ARL2BP	
79023	NUP37	
121512	FGD4	
4543	MTNR1A	
5585	PKN1	
23381	SMG5	
643376	BTBD18	
55599	RNPC3	
101927829	LOC101927829	
6944	VPS72	
51249	TMEM69	
51163	DBR1	
3257	HPS1	
9173	IL33R	
1611	DAP	
55818	KDM3A	
28638	TRBC2	
10153	CEBPZ	
9910	RABGAP1L	
8175	SF3A2	
7288	TULP2	
6835	SURF2	
10208	USPL1	
79659	DYNC2H1	
149076	ZNF362	
84981	MIR22HG	
100129617	LOC100129617	
347735	SERINC2	
2931	GSK3A	
734	OSGIN2	
79836	LONRF3	
6829	SUPT5H	
353144	LCE3C	
100505806	SNHG18	
3217	HOXB7	
55793	MINDY1	
6598	SMARCB1	
6035	RNASE1	
4929	NR4A2	
58487	CREBZF	
57514	ARHGAP31	
4061	LY6E	
143384	CACUL1	
1154	CISH	
79792	GSDMD	
677801	SNORA14A	
5694	PSMB6	
10712	ENTREP3	
5267	SERPINA4	
116541	MRPL54	
54454	ATAD2B	
7423	VEGFB	
10406	WFDC2	
7542	ZFPL1	
81671	VMP1	
439	GET3	
54344	DPM3	
162427	RETREG3	
401105	FLJ42393	
100422869	MIR3152	
102724587	LOC102724587	
148979	GLIS1	
23332	CLASP1	
199990	FAAP20	
54502	RBM47	
5733	PTGER3	
102723677	-	
1285	COL4A3	
4240	MFGE8	
9497	SLC4A7	
26471	NUPR1	
130872	AHSA2P	
56171	DNAH7	
9255	AIMP1	
3460	IFNGR2	
56675	NRIP3	
23187	PHLDB1	
65267	WNK3	
2014	EMP3	
57146	LDAF1	
3054	HCFC1	
203238	CCDC171	
23753	SDF2L1	
57688	ZSWIM6	
100885777	PCCA-AS1	
8925	HERC1	
22854	NTNG1	
84309	NUDT16L1	
80335	WDR82	
80005	DOCK5	
9774	BCLAF1	
100874041	MACC1-AS1	
9364	RAB28	
2039	DMTN	
57585	CRAMP1	
10138	YAF2	
1947	EFNB1	
5725	PTBP1	
100874374	ARHGEF38-IT1	
55145	THAP1	
100500880	MIR3662	
10050	SLC17A4	
100337591	SNORA70F	
767578	SNORD114-2	
126074	SWSAP1	
50831	TAS2R3	
55009	FAM174C	
22980	TCF25	
729438	CASTOR2	
100130733	LRRC70	
65065	NBEAL1	
27233	SULT1C4	
22794	CASC3	
59084	ENPP5	
151234	SULT1C5P	
9146	HGS	
100507206	LINC00943	
728637	MEIKIN	
90799	CEP95	
5375	PMP2	
441208	ZNRF2P1	
55835	CPAP	
54014	BRWD1	
285943	HOXA-AS2	
84937	ZNRF1	
83460	EMC6	
23303	KIF13B	
101928658	SCFD2-AS1	
7750	ZMYM2	
81844	TRIM56	
687	KLF9	
55086	RADX	
822	CAPG	
285501	LINC01098	
26003	GORASP2	
115290	FBXO17	
10908	PNPLA6	
23163	GGA3	
55740	ENAH	
100506331	-	
143686	SESN3	
100131257	LOC100131257	
84897	TBRG1	
55294	FBXW7	
26771	SNORD102	
54103	GSAP	
693229	MIR644A	
27252	KLHL20	
2571	GAD1	
27090	ST6GALNAC4	
196463	PLBD2	
513	ATP5F1D	
400506	KNOP1	
7052	TGM2	
3572	IL6ST	
51529	ANAPC11	
740	MRPL49	
1312	COMT	
100287651	-	
410	ARSA	
7012	TERC	
9778	KIAA0232	
3743	KCNA7	
101927845	LOC101927845	
285016	ALKAL2	
4942	OAT	
54577	UGT1A7	
22995	CEP152	
5122	PCSK1	
80853	KDM7A	
101926931	-	
101929239	PACRG-AS2	
54107	POLE3	
100996251	LRIG2-DT	
4209	MEF2D	
55197	RPRD1A	
293	SLC25A6	
693135	MIR551A	
57659	ZBTB4	
7376	NR1H2	
101928161	NCKAP5-AS2	
3489	IGFBP6	
558	AXL	
54776	PPP1R12C	
6237	RRAS	
100874241	STARD13-AS	
11338	U2AF2	
9124	PDLIM1	
10981	RAB32	
245812	CNPY4	
3235	HOXD9	
4301	AFDN	
10653	SPINT2	
84726	PRRC2B	
56006	SMG9	
100131564	CCDC18-AS1	
6229	RPS24	
684959	SNORA25	
5201	PFDN1	
1874	E2F4	
79001	VKORC1	
145788	PIERCE2	
7051	TGM1	
26065	LSM14A	
9633	TESMIN	
7025	NR2F1	
55312	RFK	
101927554	LINC01250	
3708	ITPR1	
2152	F3	
692111	SNORD71	
8225	GTPBP6	
51122	COMMD2	
170063	-	
284541	CYP4A22	
1594	CYP27B1	
56987	BBX	
83719	YPEL3	
407026	MIR29C	
29855	UBN1	
3422	IDI1	
58986	PGAP6	
644656	ZNF143-AS1	
3097	HIVEP2	
113246	C12orf57	
64770	CCDC14	
126119	JOSD2	
388969	C2orf68	
55023	PHIP	
102724483	-	
23598	PATZ1	
55183	RIF1	
714	C1QC	
101928859	LOC101928859	
100874323	HOXA10-AS	
89758	LINC01621	
83743	GRWD1	
100287569	LINC00173	
285180	RUFY4	
115098	CCDC124	
2241	FER	
29015	SLC43A3	
10106	CTDSP2	
7098	TLR3	
100616372	MIR4659B	
79794	SPRING1	
202333	CMYA5	
101927858	RNF32-AS1	
374291	NDUFS7	
55332	DRAM1	
11337	GABARAP	
30836	DNTTIP2	
7006	TEC	
8360	H4C4	
10015	PDCD6IP	
10847	SRCAP	
100505993	TMEM210	
92689	FAM114A1	
10059	DNM1L	
23646	PLD3	
414061	DNAJB3P	
100874343	HS1BP3-IT1	
79365	BHLHE41	
493869	GPX8	
11096	ADAMTS5	
51455	REV1	
10540	DCTN2	
6103	RPGR	
54974	THG1L	
54953	ODR4	
55884	WSB2	
114815	SORCS1	
101928656	LINC01099	
390649	OR4F15	
7040	TGFB1	
716	C1S	
6297	SALL2	
27125	AFF4	
79656	BEND5	
100506606	FAR2-AS1	
8666	EIF3G	
9354	UBE4A	
102723703	-	
10965	ACOT2	
100500805	-	
2879	GPX4	
149086	LDC1P	
3588	IL10RB	
7260	EIPR1	
10057	ABCC5	
10694	CCT8	
3570	IL6R	
9144	SYNGR2	
55363	HEMGN	
58506	SCAF1	
85014	TMEM141	
8019	BRD3	
10755	GIPC1	
51070	NOSIP	
100616349	MIR4451	
84975	SLC61A1	
10276	NET1	
401145	CCSER1	
55303	GIMAP4	
57175	CORO1B	
677818	SNORA36B	
55662	HIF1AN	
3959	LGALS3BP	
56890	SAXO6	
7392	USF2	
389541	LAMTOR4	
376497	SLC27A1	
26996	GPR160	
84337	ELOF1	
136263	SSMEM1	
407975	MIR17HG	
10421	CD2BP2	
115207	KCTD12	
220729	SDHAP4	
84661	DPY30	
84181	CHD6	
26796	SNORD53	
10350	ABCA9	
63905	MANBAL	
128486	FITM2	
102723539	-	
9329	GTF3C4	
4615	MYD88	
4041	LRP5	
80031	SEMA6D	
79890	RIN3	
1955	MEGF9	
171019	ADAMTS19	
3096	HIVEP1	
6314	ATXN7	
4830	NME1	
2888	GRB14	
9612	NCOR2	
767612	SNORD114-31	
4282	MIF	
253260	RICTOR	
11245	GPR176	
81572	PDRG1	
6434	TRA2B	
22838	RNF44	
3206	HOXA10	
55346	TCP11L1	
5531	PPP4C	
80823	GPRASP3	
83442	SH3BGRL3	
102724476	-	
785	CACNB4	
5858	PZP	
51177	PLEKHO1	
54822	TRPM7	
60625	DHX35	
51296	SLC15A3	
54834	GDAP2	
23435	TARDBP	
64787	EPS8L2	
3320	HSP90AA1	
79903	NAA60	
4069	LYZ	
7305	TYROBP	
100507242	-	
3303	HSPA1A	
5507	PPP1R3C	
51690	LSM7	
5287	PIK3C2B	
441389	LINC01239	
101927230	TILAM	
80781	COL18A1	
11119	BTN3A1	
83985	SPNS1	
6238	RRBP1	
51231	VRK3	
8916	HERC3	
100616323	MIR4482	
5118	PCOLCE	
55506	MACROH2A2	
57617	VPS18	
3376	IARS1	
100874253	LINC00853	
27332	ZNF638	
283373	ANKRD52	
149466	C1orf210	
51303	FKBP11	
90196	SYS1	
112817	HOGA1	
101928965	LOC101928965	
26057	ANKRD17	
2004	ELK3	
7917	BAG6	
4035	LRP1	
51585	PCF11	
767583	SNORD114-7	
101929646	LINC02647	
101929633	LOC101929633	
3433	IFIT2	
53827	FXYD5	
102724072	LOC102724072	
7041	TGFB1I1	
339302	CPLX4	
123920	CMTM3	
27316	RBMX	
191585	PLAC4	
10930	APOBEC2	
2554	GABRA1	
100128076	LOC100128076	
101929385	-	
102724885	-	
283483	ARGLU1-DT	
1316	KLF6	
84572	GNPTG	
574474	MIR518B	
1396	CRIP1	
91862	MARVELD3	
55186	SLC25A36	
117531	TMC1	
3108	HLA-DMA	
7812	CSDE1	
83872	HMCN1	
79724	ZNF768	
1191	CLU	
29952	DPP7	
684	BST2	
126321	MFSD12	
23220	DTX4	
64963	MRPS11	
23200	ATP11B	
101929754	ZBTB20-AS5	
23243	ANKRD28	
8525	DGKZ	
29118	DDX25	
677850	SNORD1C	
116092	DNTTIP1	
79077	DCTPP1	
100128731	OST4	
8445	DYRK2	
693209	MIR624	
11264	PXMP4	
57655	GRAMD1A	
7174	TPP2	
256281	NUDT14	
3107	HLA-C	
79101	TAF1D	
7049	TGFBR3	
729515	TMEM242	
51592	TRIM33	
84687	PPP1R9B	
100616414	MIR4761	
100505518	EDNRB-AS1	
90161	HS6ST2	
7515	XRCC1	
55214	P3H2	
7067	THRA	
100996634	-	
161436	EML5	
221078	NSUN6	
723809	LHFPL3-AS2	
23759	PPIL2	
693168	MIR583	
4082	MARCKS	
6199	RPS6KB2	
2151	F2RL2	
100113392	SNORD11B	
1774	DNASE1L1	
283480	FGF14-IT1	
170689	ADAMTS15	
8818	DPM2	
5566	PRKACA	
100422929	MIR4261	
339318	ZNF181	
100616308	MIR4666A	
4179	CD46	
3064	HTT	
65990	ANTKMT	
51073	MRPL4	
151613	TTC14	
25909	AHCTF1	
102724805	LOC102724805	
79882	ZC3H14	
84197	POMK	
84334	COA8	
101928739	PIK3CA-DT	
84779	NAA11	
79038	ZFYVE21	
220323	OAF	
7016	TESK1	
8742	TNFSF12	
474343	SPIN2B	
100113391	SNORD126	
11343	MGLL	
692108	SNORD67	
84640	USP38	
55592	GOLGA2P5	
10972	TMED10	
101929261	LINC02123	
9540	TP53I3	
5925	RB1	
100128338	-	
9168	TMSB10	
56344	CABP5	
254786	OR6C3	
6668	SP2	
100302209	MIR1185-2	
10446	LRRN2	
57669	EPB41L5	
285513	GPRIN3	
5277	PIGA	
3012	H2AC8	
79087	ALG12	
84250	SLF1	
24147	FJX1	
2660	MSTN	
6427	SRSF2	
25809	TTLL1	
4771	NF2	
338661	TMEM225	
10206	TRIM13	
255877	BCL6B	
100874291	ALMS1-IT1	
54929	TMEM161A	
283352	TMEM132D-AS1	
8100	IFT88	
126695	KDF1	
23125	CAMTA2	
219287	AMER2	
90624	LYRM7	
693230	MIR645	
693152	MIR567	
101927082	LOC101927082	
54856	GON4L	
2738	GLI4	
23094	SIPA1L3	
6737	TRIM21	
101927184	-	
3109	HLA-DMB	
92806	CENPBD1P	
4303	FOXO4	
255738	PCSK9	
3925	STMN1	
10244	RABEPK	
148709	ACTG1P25	
8815	BANF1	
83483	PLVAP	
81833	SPACA1	
100873972	GPC6-AS1	
84002	B3GNT5	
101930421	DIP2C-AS2	
284325	ACTMAP	
55727	BTBD7	
140545	RNF32	
3300	DNAJB2	
645121	CCNI2	
100507217	CHASERR	
26031	OSBPL3	
85569	GALP	
3587	IL10RA	
51365	PLA1A	
2767	GNA11	
84717	HDGFL2	
83982	IFI27L2	
101926906	SLC16A12-AS1	
9252	RPS6KA5	
4713	NDUFB7	
55731	FAM222B	
101928323	ZBTB47-AS1	
157773	C8orf48	
10263	CDK2AP2	
100506413	DOCK4-AS1	
2581	GALC	
100874377	SMIM2-IT1	
127707	KLHDC7A	
100874021	MAGI2-AS2	
200403	VWA3B	
100289511	LOC100289511	
57727	NCOA5	
55037	PTCD3	
9997	SCO2	
84451	MAP3K21	
115106	HAUS1	
100499183	BAALC-AS1	
100381270	ZBED6	
50813	COPS7A	
5997	RGS2	
5903	RANBP2	
6883	TAF12	
949	SCARB1	
1445	CSK	
23014	FBXO21	
7424	VEGFC	
643155	SMIM15	
245913	DEFB110	
692072	SNORD5	
114049	BUD23	
57567	ZNF319	
84922	FIZ1	
643486	BRDTP1	
5208	PFKFB2	
23396	PIP5K1C	
4741	NEFM	
23373	CRTC1	
84919	PPP1R15B	
2192	FBLN1	
87769	GGACT	
101929777	LOC101929777	
10581	IFITM2	
101410538	MMP24OS	
101928101	IL6R-AS1	
9603	NFE2L3	
29978	UBQLN2	
91947	ARRDC4	
8453	CUL2	
79908	BTNL8	
6303	SAT1	
122665	RNASE8	
55614	KIF16B	
619383	SCARNA9	
25998	IBTK	
839	CASP6	
5475	PPEF1	
5460	POU5F1	
6193	RPS5	
339766	MROH2A	
112487	DTD2	
5431	POLR2B	
30061	SLC40A1	
83992	CTTNBP2	
23390	ZDHHC17	
1116	CHI3L1	
3111	HLA-DOA	
10211	FLOT1	
692085	SNORD45C	
4000	LMNA	
90120	TMEM250	
55738	ARFGAP1	
9245	GCNT3	
767581	SNORD114-5	
647033	PA2G4P4	
10663	CXCR6	
100862728	UPK1A-AS1	
55851	PSENEN	
3337	DNAJB1	
144165	PRICKLE1	
199731	CADM4	
102723990	-	
9351	NHERF2	
149018	LELP1	
57214	CEMIP	
11331	PHB2	
374920	ZSWIM9	
100287896	LIPT2-AS1	
100873765	RNU6-57P	
11092	SPACA9	
53340	SPA17	
81839	VANGL1	
100616439	MIR4658	
101927967	LOC101927967	
115426	UHRF2	
29123	ANKRD11	
3633	INPP5B	
23239	PHLPP1	
100506319	LINC01988	
23640	HSPBP1	
7106	TSPAN4	
149603	RNF187	
727896	CHORDC1P4	
578	BAK1	
339324	ZNF260	
161	AP2A2	
84245	MRI1	
396	ARHGDIA	
83695	RHNO1	
23476	BRD4	
54936	ADPRS	
101929162	PRDM4-AS1	
51341	ZBTB7A	
342184	FMN1	
51374	ATRAID	
3134	HLA-F	
54470	ARMCX6	
50840	TAS2R14	
283349	RASSF3	
140738	TMEM37	
55501	CHST12	
29099	COMMD9	
170622	COMMD6	
11230	PRAF2	
29097	CNIH4	
101927808	CLSTN2-AS1	
196047	EMX2OS	
60626	RIC8A	
5986	RFNG	
100874027	TPRG1-AS2	
6282	S100A11	
100996511	LINC01355	
11103	KRR1	
5360	PLTP	
83637	ZMIZ2	
728489	DNLZ	
4814	NINJ1	
10772	SRSF10	
667	DST	
29108	PYCARD	
7706	TRIM25	
9513	FXR2	
79888	LPCAT1	
7507	XPA	
63978	PRDM14	
1894	ECT2	
574036	SERTAD4-AS1	
26002	MOXD1	
26173	INTS1	
23360	FNBP4	
26521	TIMM8B	
10398	MYL9	
2635	GBP3	
6415	SELENOW	
101930644	-	
868	CBLB	
109	ADCY3	
64342	HS1BP3	
27315	PGAP2	
285512	FAM13A-AS1	
8325	FZD8	
11118	BTN3A2	
8239	USP9X	
3263	HPX	
100126780	SNAR-G1	
6778	STAT6	
101929027	LINC02387	
116938	SNORD83B	
64762	GAREM1	
3601	IL15RA	
29766	TMOD3	
208	AKT2	
84818	IL17RC	
9557	CHD1L	
5025	P2RX4	
4792	NFKBIA	
4650	MYO9B	
729800	-	
162655	ZNF519	
57721	METTL14	
57182	ANKRD50	
9682	KDM4A	
6602	SMARCD1	
5998	RGS3	
5888	RAD51	
25940	TSLIG3A	
80704	SLC19A3	
23528	ZNF281	
9879	DDX46	
170954	PPP1R18	
51368	TEX264	
406989	MIR206	
84292	WDR83	
4758	NEU1	
29034	CPS1-IT1	
23120	ATP10B	
117156	SCGB3A2	
51586	MED15	
90485	ZNF835	
140823	ROMO1	
339344	MYPOP	
285335	SLC9C1	
50628	GEMIN4	
64761	PARP12	
151636	DTX3L	
388	RHOB	
2058	EPRS1	
101927836	-	
101928105	LOC101928105	
92154	MTSS2	
310	ANXA7	
5216	PFN1	
138307	LCN8	
286006	LSMEM1	
5104	SERPINA5	
3001	GZMA	
10695	CNPY3	
55108	BSDC1	
8943	AP3D1	
81847	RNF146	
128308	MRPL55	
1388	ATF6B	
23201	FAM168A	
130507	UBR3	
54982	CLN6	
25831	HECTD1	
80346	REEP4	
6882	TAF11	
64750	SMURF2	
673	BRAF	
129880	BBS5	
4149	MAX	
29103	DNAJC15	
51024	FIS1	
1948	EFNB2	
10529	NEBL	
6794	STK11	
9545	RAB3D	
1365	CLDN3	
