Gene ID	Gene Symbol	
975	CD81	
7798	LUZP1	
4008	LMO7	
2997	GYS1	
57506	MAVS	
7881	KCNAB1	
2521	FUS	
11167	FSTL1	
2896	GRN	
51409	HEMK1	
4931	NVL	
54629	MINDY2	
7544	ZFY	
57142	RTN4	
51333	ZNF771	
8767	RIPK2	
10111	RAD50	
27125	AFF4	
23341	DNAJC16	
6938	TCF12	
10099	TSPAN3	
9992	KCNE2	
54732	TMED9	
6768	ST14	
308	ANXA5	
1740	DLG2	
2077	ERF	
26523	AGO1	
6574	SLC20A1	
11046	SLC35D2	
4267	CD99	
26999	CYFIP2	
5606	MAP2K3	
10215	OLIG2	
4335	MNT	
25797	QPCT	
79673	ZNF329	
4760	NEUROD1	
79794	SPRING1	
26973	CHORDC1	
29091	STXBP6	
26084	ARHGEF26	
80306	MED28	
7570	ZNF22	
55037	PTCD3	
23521	RPL13A	
6293	VPS52	
441263	DTX2P1-UPK3BP1-PMS2P11	
55833	UBAP2	
2571	GAD1	
79656	BEND5	
174	AFP	
6198	RPS6KB1	
623	BDKRB1	
29916	SNX11	
90993	CREB3L1	
23032	USP33	
58986	PGAP6	
2740	GLP1R	
10400	PEMT	
5178	PEG3	
1004	CDH6	
54941	RNF125	
115290	FBXO17	
8842	PROM1	
191585	PLAC4	
2207	FCER1G	
9113	LATS1	
5997	RGS2	
79023	NUP37	
4076	CAPRIN1	
9189	ZBED1	
51647	CIAO2B	
64863	METTL4	
81689	ISCA1	
4057	LTF	
6871	TADA2A	
4130	MAP1A	
81608	FIP1L1	
2125	EVPL	
3357	HTR2B	
9584	RBM39	
2118	ETV4	
26521	TIMM8B	
29930	PCDHB1	
8971	H1-10	
23556	PIGN	
1062	CENPE	
63935	PCIF1	
3764	KCNJ8	
3689	ITGB2	
9153	SLC28A2	
23180	RFTN1	
3384	ICAM2	
5897	RAG2	
1676	DFFA	
23170	TTLL12	
55196	RESF1	
5932	RBBP8	
23310	NCAPD3	
1164	CKS2	
1129	CHRM2	
11094	CACFD1	
51363	CHST15	
7153	TOP2A	
55821	ALLC	
137886	UBXN2B	
3797	KIF3C	
23099	ZBTB43	
3355	HTR1F	
11255	HRH3	
60496	AASDHPPT	
55657	ZNF692	
9997	SCO2	
1052	CEBPD	
5603	MAPK13	
26509	MYOF	
10694	CCT8	
1434	CSE1L	
5322	PLA2G5	
8608	RDH16	
51094	ADIPOR1	
56547	MMP26	
81501	DCSTAMP	
3066	HDAC2	
55064	SPATA6L	
9569	GTF2IRD1	
6001	RGS10	
4071	TM4SF1	
27290	SPINK4	
9808	KIAA0087	
4676	NAP1L4	
51005	AMDHD2	
25941	TPGS2	
9797	TATDN2	
3059	HCLS1	
135138	PACRG	
757	TMEM50B	
222487	ADGRG3	
23426	GRIP1	
101060181	-	
7317	UBA1	
717	C2	
8439	NSMAF	
11133	KPTN	
56125	PCDHB11	
101927792	-	
11171	STRAP	
23140	ZZEF1	
51657	STYXL1	
22938	SNW1	
25939	SAMHD1	
4097	MAFG	
3643	INSR	
6347	CCL2	
23271	CAMSAP2	
23354	HAUS5	
84747	UNC119B	
8226	PUDP	
2140	EYA3	
6596	HLTF	
6443	SGCB	
4696	NDUFA3	
9318	COPS2	
6462	SHBG	
26225	ARL5A	
4067	LYN	
23094	SIPA1L3	
29949	IL19	
5580	PRKCD	
10992	SF3B2	
23786	BCL2L13	
11238	CA5B	
55296	TBC1D19	
39	ACAT2	
10712	ENTREP3	
55634	KRABD4	
9141	PDCD5	
10599	SLCO1B1	
7329	UBE2I	
80086	TUBA4B	
5277	PIGA	
27122	DKK3	
29071	C1GALT1C1	
2762	GMDS	
23052	ENDOD1	
259173	ALS2CL	
961	CD47	
80173	IFT74	
8803	SUCLA2	
10223	GPA33	
4361	MRE11	
84658	ADGRE3	
1965	EIF2S1	
23064	SETX	
1556	CYP2B7P	
64927	TTC23	
51185	CRBN	
440387	CTRB2	
3669	ISG20	
51614	ERGIC3	
29108	PYCARD	
6329	SCN4A	
10576	CCT2	
301	ANXA1	
23729	SHPK	
120526	DNAJC24	
10105	PPIF	
54680	ZNHIT6	
9389	SLC22A14	
79870	BAALC	
23438	HARS2	
7404	UTY	
6237	RRAS	
1592	CYP26A1	
5365	PLXNB3	
57127	RHBG	
2158	F9	
64121	RRAGC	
84942	WDR73	
1444	CSHL1	
8395	PIP5K1B	
55119	PRPF38B	
6747	SSR3	
255926	ADAM5	
9040	UBE2M	
142	PARP1	
3242	HPD	
3748	KCNC3	
55178	MRM3	
26211	OR2F1	
54851	ANKRD49	
11215	AKAP11	
9289	ADGRG1	
60312	AFAP1	
7043	TGFB3	
7498	XDH	
6707	SPRR3	
23	ABCF1	
2137	EXTL3	
1797	DXO	
6093	ROCK1	
1230	CCR1	
23620	NTSR2	
3489	IGFBP6	
4133	MAP2	
57119	EPPIN	
10402	ST3GAL6	
3550	IK	
1967	EIF2B1	
85377	MICALL1	
10457	GPNMB	
55106	SLFN12	
6602	SMARCD1	
1028	CDKN1C	
57128	LYRM4	
4920	ROR2	
6792	CDKL5	
5216	PFN1	
6275	S100A4	
8826	IQGAP1	
223117	SEMA3D	
23237	ARC	
384	ARG2	
9699	RIMS2	
29995	LMCD1	
7846	TUBA1A	
8687	KRT38	
8798	DYRK4	
8379	MAD1L1	
2925	GRPR	
6854	SYN2	
3720	JARID2	
23316	CUX2	
1233	CCR4	
81285	OR51E2	
1133	CHRM5	
2880	GPX5	
7353	UFD1	
54503	ZDHHC13	
64175	P3H1	
29946	SERTAD3	
2239	GPC4	
56605	ERO1B	
9962	SLC23A2	
2537	IFI6	
1293	COL6A3	
51070	NOSIP	
8911	CACNA1I	
133	ADM	
55120	FANCL	
4016	LOXL1	
9715	FAM131B	
79962	DNAJC22	
8445	DYRK2	
114327	EFHC1	
55030	FBXO34	
51267	CLEC1A	
759	CA1	
53838	C11orf24	
5957	RCVRN	
434	ASIP	
5260	PHKG1	
2717	GLA	
5626	PROP1	
9337	CNOT8	
23630	KCNE5	
5094	PCBP2	
11065	UBE2C	
25970	SH2B1	
51398	WDR83OS	
83483	PLVAP	
25780	RASGRP3	
100506144	TMEM35B	
4286	MITF	
56157	TEX13A	
80267	EDEM3	
2948	GSTM4	
5627	PROS1	
3682	ITGAE	
4772	NFATC1	
3075	CFH	
55204	GOLPH3L	
2902	GRIN1	
9639	ARHGEF10	
5256	PHKA2	
7372	UMPS	
11052	CPSF6	
7737	RNF113A	
8322	FZD4	
56478	EIF4ENIF1	
1528	CYB5A	
10051	SMC4	
113791	PIK3IP1	
9374	PPT2	
5093	PCBP1	
55633	TBC1D22B	
11163	NUDT4	
593	BCKDHA	
9130	FAM50A	
53844	COPG2IT1	
64377	CHST8	
6713	SQLE	
1153	CIRBP	
63933	MCUR1	
25996	REXO2	
57596	BEGAIN	
54623	PAF1	
5732	PTGER2	
23264	ZC3H7B	
51491	NOP16	
23760	PITPNB	
5198	PFAS	
55695	NSUN5	
4216	MAP3K4	
2004	ELK3	
81569	ACTL8	
29102	DROSHA	
6528	SLC5A5	
2321	FLT1	
3556	IL1RAP	
6513	SLC2A1	
8871	SYNJ2	
10664	CTCF	
5333	PLCD1	
10955	SERINC3	
901	CCNG2	
5033	P4HA1	
3745	KCNB1	
7748	ZNF195	
2358	FPR2	
11168	PSIP1	
3299	HSF4	
4794	NFKBIE	
55699	IARS2	
4233	MET	
9288	TAAR3P	
644	BLVRA	
56341	PRMT8	
3223	HOXC6	
2134	EXTL1	
7203	CCT3	
10598	AHSA1	
80273	GRPEL1	
6240	RRM1	
60529	ALX4	
10231	RCAN2	
81	ACTN4	
2712	GK2	
1671	DEFA6	
23614	PPY2P	
8624	PSMG1	
131578	LRRC15	
93349	SP140L	
23595	ORC3	
1874	E2F4	
11237	RNF24	
5125	PCSK5	
4717	NDUFC1	
3694	ITGB6	
11345	GABARAPL2	
3848	KRT1	
57404	CYP20A1	
637	BID	
9865	TRIL	
29992	PILRA	
1936	EEF1D	
23001	WDFY3	
7227	TRPS1	
256364	EML3	
58509	CACTIN	
80758	PRR7	
6455	SH3GL1	
27092	CACNG4	
57062	DDX24	
55505	NOP10	
51050	PI15	
8635	RNASET2	
6120	RPE	
79000	AUNIP	
10392	NOD1	
10465	PPIH	
10942	PRSS21	
2980	GUCA2A	
103	ADAR	
84934	RITA1	
5119	CHMP1A	
11326	VSIG4	
27067	STAU2	
4241	MELTF	
10907	TXNL4A	
1639	DCTN1	
2853	GPR31	
4157	MC1R	
10687	PNMA2	
55750	AGK	
10728	PTGES3	
55568	GALNT10	
26505	CNNM3	
651	BMP3	
3998	LMAN1	
56994	CHPT1	
64743	WDR13	
5268	SERPINB5	
5599	MAPK8	
4359	MPZ	
50834	TAS2R1	
5831	PYCR1	
56005	MYDGF	
6678	SPARC	
283232	TMEM80	
8906	AP1G2	
3351	HTR1B	
3781	KCNN2	
10980	COPS6	
2359	FPR3	
55738	ARFGAP1	
3156	HMGCR	
79760	GEMIN7	
101	ADAM8	
6473	SHOX	
23038	WDTC1	
7024	TFCP2	
2719	GPC3	
3938	LCT	
54531	MIER2	
6416	MAP2K4	
60495	HPSE2	
22809	ATF5	
51514	DTL	
26355	FAM162A	
2651	GCNT2	
1302	COL11A2	
9555	MACROH2A1	
7940	LST1	
10322	SMYD5	
1419	CRYGB	
5494	PPM1A	
8513	LIPF	
23167	EFR3A	
23191	CYFIP1	
23462	HEY1	
115703	ARHGAP33	
5914	RARA	
837	CASP4	
53405	CLIC5	
6901	TAFAZZIN	
64579	NDST4	
977	CD151	
57146	LDAF1	
10742	RAI2	
29100	TMEM208	
7103	TSPAN8	
55160	ARHGEF10L	
4050	LTB	
23554	TSPAN12	
79697	RIOX1	
23643	LY96	
51690	LSM7	
9792	SERTAD2	
5753	PTK6	
79852	EPHX3	
10245	TIMM17B	
1059	CENPB	
5476	CTSA	
10650	PRELID3A	
6767	ST13	
311	ANXA11	
8027	STAM	
57419	SLC24A3	
43847	KLK14	
5764	PTN	
64783	RBM15	
26517	TIMM13	
7020	TFAP2A	
9620	CELSR1	
23682	RAB38	
25814	ATXN10	
23160	WDR43	
10212	DDX39A	
978	CDA	
5511	PPP1R8	
1386	ATF2	
8520	HAT1	
9376	SLC22A8	
63974	NEUROD6	
5453	POU3F1	
51172	NAGPA	
140459	ASB6	
201501	ZBTB7C	
3189	HNRNPH3	
51427	ZNF107	
1491	CTH	
173	AFM	
952	CD38	
3817	KLK2	
3373	HYAL1	
1628	DBP	
1946	EFNA5	
10769	PLK2	
7324	UBE2E1	
993	CDC25A	
55041	PLEKHB2	
1786	DNMT1	
51362	CDC40	
6457	SH3GL3	
8601	RGS20	
23125	CAMTA2	
54596	L1TD1	
92703	TMEM183A	
79885	HDAC11	
478	ATP1A3	
4086	SMAD1	
65264	UBE2Z	
8655	DYNLL1	
57115	PGLYRP4	
55074	OXR1	
54898	ELOVL2	
25822	DNAJB5	
64081	PBLD	
8689	KRT36	
50833	TAS2R16	
645745	MT1HL1	
4151	MB	
51574	LARP7	
3880	KRT19	
79664	ICE2	
24	ABCA4	
51351	ZNF117	
79442	LRRC2	
65265	C8orf33	
89845	ABCC10	
7078	TIMP3	
55116	TMEM39B	
9790	BMS1	
23158	TBC1D9	
4925	NUCB2	
1102	RCBTB2	
23221	RHOBTB2	
290	ANPEP	
22944	KIN	
22948	CCT5	
23313	KIAA0930	
1509	CTSD	
546	ATRX	
11118	BTN3A2	
11037	STON1	
23670	CEMIP2	
55089	SLC38A4	
119	ADD2	
79868	ALG13	
4653	MYOC	
390999	PRAMEF12	
3497	IGHE	
26049	FAM169A	
51191	HERC5	
63877	FAM204A	
8506	CNTNAP1	
3746	KCNC1	
81858	SHARPIN	
64718	UNKL	
3303	HSPA1A	
9873	FCHSD2	
6188	RPS3	
56244	BTNL2	
2057	EPOR	
23471	TRAM1	
5304	PIP	
9480	ONECUT2	
4608	MYBPH	
51104	ABHD17B	
3983	ABLIM1	
8295	TRRAP	
9975	NR1D2	
85236	H2BC12	
3664	IRF6	
2052	EPHX1	
2287	FKBP3	
55721	IQCC	
4093	SMAD9	
10630	PDPN	
2248	FGF3	
8735	MYH13	
9076	CLDN1	
4209	MEF2D	
55615	PRR5	
64750	SMURF2	
4735	SEPTIN2	
155	ADRB3	
320	APBA1	
80740	LY6G6C	
63923	TNN	
2745	GLRX	
54831	BEST2	
1522	CTSZ	
10799	RPP40	
51192	CKLF	
2273	FHL1	
8848	TSC22D1	
6505	SLC1A1	
3623	INHA	
6307	MSMO1	
11027	LILRA2	
9949	AMMECR1	
10900	RUNDC3A	
29844	TFPT	
2132	EXT2	
23179	RGL1	
4698	NDUFA5	
1643	DDB2	
54738	FEV	
8453	CUL2	
9582	APOBEC3B	
3708	ITPR1	
3293	HSD17B3	
4688	NCF2	
6315	ATXN8OS	
25873	RPL36	
256987	SERINC5	
4935	GPR143	
25790	CFAP45	
7439	BEST1	
2104	ESRRG	
23770	FKBP8	
55262	TRAPPC14	
57105	CYSLTR2	
80256	ATOSB	
286451	YIPF6	
2854	GPR32	
30848	CTAG2	
54918	CMTM6	
2023	ENO1	
84779	NAA11	
8620	NPFF	
988	CDC5L	
9900	SV2A	
25793	FBXO7	
523	ATP6V1A	
9982	FGFBP1	
5931	RBBP7	
3697	ITIH1	
51504	TRMT112	
79670	TUT7	
55220	KLHDC8A	
29105	CFAP20	
1432	MAPK14	
54977	SLC25A38	
3690	ITGB3	
10930	APOBEC2	
10487	CAP1	
54529	ASNSD1	
9629	CLCA3P	
6433	SFSWAP	
5638	PRRG1	
6160	RPL31	
8625	RFXANK	
27120	DKKL1	
5796	PTPRK	
23109	DDN	
8292	COLQ	
55454	CSGALNACT2	
727897	MUC5B	
339105	PRSS53	
9267	CYTH1	
22795	NID2	
5982	RFC2	
23098	SARM1	
79969	ATAT1	
23089	PEG10	
26037	SIPA1L1	
65243	ZFP69B	
10196	PRMT3	
11030	RBPMS	
10978	CLP1	
2957	GTF2A1	
6584	SLC22A5	
26010	SPATS2L	
81931	ZNF93	
22875	ENPP4	
55285	RBM41	
1075	CTSC	
7345	UCHL1	
8082	SSPN	
1394	CRHR1	
51003	MED31	
7113	TMPRSS2	
9874	TLK1	
29066	ZC3H7A	
2049	EPHB3	
7421	VDR	
9312	KCNB2	
23528	ZNF281	
9788	MTSS1	
5818	NECTIN1	
26234	FBXL5	
375790	AGRN	
3371	TNC	
29094	LGALSL	
400410	ST20	
55256	ADI1	
54914	FOCAD	
10572	SIVA1	
26212	OR2B6	
2827	GPR3	
51350	KRT76	
51575	ESF1	
23769	FLRT1	
5737	PTGFR	
5441	POLR2L	
26707	OR2J2	
3206	HOXA10	
84909	AOPEP	
51208	CLDN18	
79701	OGFOD3	
8844	KSR1	
6749	SSRP1	
8087	FXR1	
81627	TRMT1L	
10154	PLXNC1	
8581	LY6D	
85452	CFAP74	
9752	PCDHA9	
2101	ESRRA	
27242	TNFRSF21	
84124	ZNF394	
805	CALM2	
5164	PDK2	
2560	GABRB1	
29943	PADI1	
55311	ZNF444	
402	ARL2	
7298	TYMS	
54112	GPR88	
831	CAST	
81491	GPR63	
3001	GZMA	
63978	PRDM14	
6376	CX3CL1	
2002	ELK1	
57863	CADM3	
388650	DIPK1A	
677	ZFP36L1	
140597	TCEAL2	
8662	EIF3B	
6224	RPS20	
54682	MANSC1	
6549	SLC9A2	
5916	RARG	
55013	MCUB	
5998	RGS3	
10296	MAEA	
79672	FN3KRP	
4174	MCM5	
1534	CYB561	
5788	PTPRC	
9854	C2CD2L	
808	CALM3	
8536	CAMK1	
50943	FOXP3	
5743	PTGS2	
54520	CCDC93	
6597	SMARCA4	
9748	SLK	
5134	PDCD2	
4654	MYOD1	
80777	CYB5B	
613	BCR	
10010	TANK	
30	ACAA1	
23212	RRS1	
6318	SERPINB4	
9158	FIBP	
29127	RACGAP1	
1259	CNGA1	
79725	THAP9	
220972	MARCHF8	
9674	KIAA0040	
55200	PLEKHG6	
3034	HAL	
8493	PPM1D	
5566	PRKACA	
3292	HSD17B1	
375449	MAST4	
55776	SAYSD1	
9832	JAKMIP2	
27289	RND1	
3083	HGFAC	
221981	THSD7A	
3791	KDR	
6185	RPN2	
9306	SOCS6	
23092	ARHGAP26	
57096	RPGRIP1	
8878	SQSTM1	
26577	PCOLCE2	
63925	ZNF335	
1562	CYP2C18	
341	APOC1	
23096	IQSEC2	
51087	YBX2	
2060	EPS15	
105	ADARB2	
29927	SEC61A1	
6629	SNRPB2	
9061	PAPSS1	
3881	KRT31	
123872	DNAAF1	
23325	WASHC4	
8840	CCN4	
79781	DRC11	
7686	MKRN7P	
5129	CDK18	
4329	ALDH6A1	
1994	ELAVL1	
23603	CORO1C	
3792	KEL	
55214	P3H2	
841	CASP8	
5883	RAD9A	
8540	AGPS	
10332	CLEC4M	
5053	PAH	
23390	ZDHHC17	
56950	SMYD2	
9124	PDLIM1	
1363	CPE	
3097	HIVEP2	
55884	WSB2	
1479	CSTF3	
54714	CNGB3	
81626	SHCBP1L	
10409	BASP1	
200576	PIKFYVE	
54908	SPDL1	
9173	IL33R	
9058	SLC13A2	
1910	EDNRB	
54328	GPR173	
56105	PCDHGA11	
54468	MIOS	
3185	HNRNPF	
79846	CFAP69	
29931	LINC00312	
7102	TSPAN7	
114932	MRFAP1L1	
11011	TLK2	
1009	CDH11	
5440	POLR2K	
79823	CAMKMT	
10214	SSX3	
80781	COL18A1	
2770	GNAI1	
1182	CLCN3	
55805	LRP2BP	
6764	DENND2B	
5197	PF4V1	
10549	PRDX4	
4807	NHLH1	
4025	LPO	
7422	VEGFA	
29998	BICRA	
1734	DIO2	
51660	MPC1	
8748	ADAM20	
167227	DCP2	
81833	SPACA1	
27179	IL36A	
29086	BABAM1	
23026	MYO16	
53919	SLCO1C1	
64083	GOLPH3	
51160	VPS28	
10417	SPON2	
7702	ZNF143	
57001	SDHAF3	
3763	KCNJ6	
23500	DAAM2	
2071	ERCC3	
55785	FGD6	
3359	HTR3A	
56172	ANKH	
25956	SEC31B	
4837	NNMT	
3782	KCNN3	
6496	SIX3	
2775	GNAO1	
66036	MTMR9	
2335	FN1	
25786	DGCR11	
55197	RPRD1A	
10548	TM9SF1	
3163	HMOX2	
51741	WWOX	
220	ALDH1A3	
79089	TMUB2	
9762	LZTS3	
10584	COLEC10	
1112	FOXN3	
50939	IMPG2	
7287	TULP1	
488	ATP2A2	
387	RHOA	
2014	EMP3	
6009	RHEB	
1983	EIF5	
378708	CENPS	
1999	ELF3	
7770	ZNF227	
4818	NKG7	
29881	NPC1L1	
50509	COL5A3	
10238	DCAF7	
6862	TBXT	
169611	OLFML2A	
27237	ARHGEF16	
6738	RO60	
27257	LSM1	
1992	SERPINB1	
5782	PTPN12	
471	ATIC	
10875	FGL2	
10631	POSTN	
55163	PNPO	
9811	CTIF	
92154	MTSS2	
59339	PLEKHA2	
51773	RSF1	
4332	MNDA	
11240	PADI2	
3174	HNF4G	
203197	TMEM268	
3659	IRF1	
2863	GPR39	
25975	EGFL6	
64114	TMBIM1	
55161	TMEM33	
9182	RASSF9	
706	TSPO	
4094	MAF	
54796	BNC2	
116285	ACSM1	
54852	PAQR5	
2203	FBP1	
10623	POLR3C	
5467	PPARD	
2487	FRZB	
6876	TAGLN	
4170	MCL1	
4287	ATXN3	
51125	GOLGA7	
54952	TRNAU1AP	
8061	FOSL1	
9340	GLP2R	
23361	ZNF629	
58525	WIZ	
7170	TPM3	
3055	HCK	
2912	GRM2	
10389	SCML2	
6870	TACR3	
10573	MRPL28	
2783	GNB2	
5651	TMPRSS15	
5317	PKP1	
1241	LTB4R	
56301	SLC7A10	
23383	MAU2	
998	CDC42	
27348	TOR1B	
85294	KRTAP2-4	
5050	PAFAH1B3	
4210	MEFV	
222161	DKFZP586I1420	
1601	DAB2	
286205	SCAI	
28316	CDH20	
9362	CPNE6	
1826	DSCAM	
9057	SLC7A6	
5046	PCSK6	
1044	CDX1	
3630	INS	
460	ASTN1	
11281	POU6F2	
10533	ATG7	
64897	C12orf43	
6769	STAC	
466	ATF1	
1002	CDH4	
7358	UGDH	
4090	SMAD5	
2785	GNG3	
718	C3	
54542	RC3H2	
10616	RBCK1	
8310	ACOX3	
127534	GJB4	
29119	CTNNA3	
4134	MAP4	
1544	CYP1A2	
5711	PSMD5	
79867	TCTN2	
8078	USP5	
29118	DDX25	
7398	USP1	
64106	NPFFR1	
81602	CDADC1	
3308	HSPA4	
23649	POLA2	
100506124	LOC100506124	
9682	KDM4A	
55540	IL17RB	
80700	UBXN6	
729515	TMEM242	
3419	IDH3A	
2517	FUCA1	
23210	JMJD6	
54806	AHI1	
7019	TFAM	
5152	PDE9A	
10451	VAV3	
6422	SFRP1	
5516	PPP2CB	
93974	ATP5IF1	
6539	SLC6A12	
3219	HOXB9	
10107	TRIM10	
55658	RNF126	
112464	CAVIN3	
10816	SPINT3	
9139	CBFA2T2	
140462	ASB9	
7266	DNAJC7	
55764	IFT122	
26256	CABYR	
10301	DLEU1	
1266	CNN3	
11120	BTN2A1	
51009	DERL2	
79603	CERS4	
2168	FABP1	
26502	NARF	
7917	BAG6	
8558	CDK10	
4842	NOS1	
27019	DNAI1	
26952	SMR3A	
9515	STXBP5L	
10270	AKAP8	
56675	NRIP3	
9643	MORF4L2	
3227	HOXC11	
6279	S100A8	
10653	SPINT2	
2968	GTF2H4	
766	CA7	
23054	NCOA6	
81493	SYNC	
30833	NT5C	
9270	ITGB1BP1	
2170	FABP3	
731	C8A	
1001	CDH3	
4232	MEST	
5214	PFKP	
249	ALPL	
56155	TEX14	
9367	RAB9A	
54491	OTULINL	
10103	TSPAN1	
10269	ZMPSTE24	
4953	ODC1	
7471	WNT1	
4686	NCBP1	
7448	VTN	
25840	TMT1A	
51458	RHCG	
56936	CCDC177	
5480	PPIC	
6553	SLC9A5	
55425	GPALPP1	
56953	NT5M	
79096	CSTPP1	
55506	MACROH2A2	
1312	COMT	
8671	SLC4A4	
9031	BAZ1B	
23415	KCNH4	
79178	THTPA	
8553	BHLHE40	
770	CA11	
90141	EFCAB11	
10721	POLQ	
51224	ELOA2	
2690	GHR	
3475	IFRD1	
3229	HOXC13	
3611	ILK	
6781	STC1	
9556	ATP5MJ	
10013	HDAC6	
100129482	ZNF37BP	
231	AKR1B1	
5058	PAK1	
608	TNFRSF17	
7528	YY1	
92346	C1orf105	
10758	TRAF3IP2	
23036	ZNF292	
963	CD53	
56647	BCCIP	
54798	DCHS2	
5799	PTPRN2	
64860	ARMCX5	
23219	FBXO28	
11068	CYB561D2	
158747	MOSPD2	
10164	CHST4	
83463	MXD3	
23648	SSBP3	
4801	NFYB	
79679	VTCN1	
57379	AICDA	
10766	TOB2	
10024	TROAP	
10092	ARPC5	
6134	RPL10	
8193	DPF1	
7164	TPD52L1	
100130331	LOC100130331	
5030	P2RY4	
286	ANK1	
8927	BSN	
10553	HTATIP2	
2022	ENG	
867	CBL	
79847	SLC68A1	
51100	SH3GLB1	
7332	UBE2L3	
25819	NOCT	
221395	ADGRF5	
9073	CLDN8	
3166	HMX1	
3887	KRT81	
55746	NUP133	
8522	GAS7	
3853	KRT6A	
79810	PTCD2	
4820	NKTR	
79412	KREMEN2	
4345	CD200	
10552	ARPC1A	
79834	PEAK1	
9686	VGLL4	
6251	RSU1	
5825	ABCD3	
4159	MC3R	
55870	ASH1L	
5330	PLCB2	
55888	ZKSCAN7	
6017	RLBP1	
2835	GPR12	
22930	RAB3GAP1	
51319	RSRC1	
80323	CCDC68	
6643	SNX2	
5591	PRKDC	
6935	ZEB1	
63891	RNF123	
2202	EFEMP1	
8563	THOC5	
90326	THAP3	
56648	EIF5A2	
10227	SLC75A1	
80019	UBTD1	
90011	KIR3DX1	
3291	HSD11B2	
259197	NCR3	
916	CD3E	
440	ASNS	
1407	CRY1	
7781	SLC30A3	
5609	MAP2K7	
4189	DNAJB9	
65996	CENPBD2P	
26353	HSPB8	
79712	QTMAN	
7171	TPM4	
389177	TMEM212	
6392	SDHD	
81789	TIGD6	
85352	SHISAL1	
1795	DOCK3	
5608	MAP2K6	
23097	CDK19	
8649	LAMTOR3	
25827	FBXL2	
314	AOC2	
7436	VLDLR	
962	CD48	
10970	CKAP4	
51188	SS18L2	
9933	PUM3	
9581	PREPL	
5143	PDE4C	
26205	GMEB2	
4143	MAT1A	
378	ARF4	
10531	PITRM1	
5431	POLR2B	
9550	ATP6V1G1	
10865	ARID5A	
60489	APOBEC3G	
64097	EPB41L4A	
56287	GKN1	
4294	MAP3K10	
836	CASP3	
115353	LRRC42	
1428	CRYM	
3192	HNRNPU	
57035	RSRP1	
140460	ASB7	
9047	SH2D2A	
1024	CDK8	
11001	SLC27A2	
695	BTK	
54187	NANS	
678	ZFP36L2	
54997	TESC	
2730	GCLM	
967	CD63	
93408	MYL10	
5167	ENPP1	
55800	SCN3B	
27240	SIT1	
51754	TMEM8B	
1315	COPB1	
54826	GIN1	
162972	ZNF550	
10879	SMR3B	
55622	TTC27	
26083	TBC1D29P	
10450	PPIE	
2550	GABBR1	
10199	MPHOSPH10	
7485	GET1	
7818	DAP3	
799	CALCR	
6696	SPP1	
90864	SPSB3	
3735	KARS1	
54431	DNAJC10	
7280	TUBB2A	
10293	TRAIP	
6258	RXRG	
57018	CCNL1	
9371	KIF3B	
10902	BRD8	
10846	PDE10A	
8541	PPFIA3	
23358	USP24	
1000	CDH2	
3809	KIR2DS4	
22856	CHSY1	
2994	GYPB	
79009	DDX50	
655	BMP7	
2931	GSK3A	
94081	SFXN1	
81579	PLA2G12A	
9054	NFS1	
55973	BCAP29	
50616	IL22	
79944	L2HGDH	
8895	CPNE3	
10152	ABI2	
55147	RBM23	
79799	UGT2A3	
786	CACNG1	
164656	TMPRSS6	
5063	PAK3	
229	ALDOB	
3654	IRAK1	
84830	ADTRP	
573	BAG1	
860	RUNX2	
55840	EAF2	
3805	KIR2DL4	
7006	TEC	
100506898	MAGOH2P	
1392	CRH	
10077	TSPAN32	
10263	CDK2AP2	
3382	ICA1	
26525	IL36RN	
2821	GPI	
53347	UBASH3A	
9791	PTDSS1	
7469	NELFA	
2356	FPGS	
55353	LAPTM4B	
55423	SIRPG	
2058	EPRS1	
54839	LRRC49	
4478	MSN	
610	HCN2	
904	CCNT1	
5784	PTPN14	
732	C8B	
9353	SLIT2	
9093	DNAJA3	
887	CCKBR	
1134	CHRNA1	
8817	FGF18	
63876	PKNOX2	
1506	CTRL	
582	BBS1	
84525	HOPX	
78997	GDAP1L1	
80208	SPG11	
6280	S100A9	
100507424	-	
53616	ADAM22	
9444	QKI	
10607	TBL3	
3080	CFHR2	
54566	EPB41L4B	
9659	PDE4DIP	
815	CAMK2A	
9016	SLC25A14	
2526	FUT4	
7048	TGFBR2	
1043	CD52	
4163	MCC	
4150	MAZ	
9706	ULK2	
29978	UBQLN2	
10753	CAPN9	
55515	ASIC4	
1421	CRYGD	
30837	SOCS7	
83439	TCF7L1	
79831	KDM8	
55052	MRPL20	
4585	MUC4	
305	ANXA2P3	
8828	NRP2	
10109	ARPC2	
91316	GUSBP11	
3569	IL6	
56165	TDRD1	
1514	CTSL	
22879	MON1B	
200734	SPRED2	
55613	MTMR8	
4208	MEF2C	
7037	TFRC	
57553	MICAL3	
51184	GPN3	
2355	FOSL2	
50619	DEF6	
3241	HPCAL1	
7597	ZBTB25	
2962	GTF2F1	
8726	EED	
57509	MTUS1	
374868	ATP9B	
100129361	SMIM10L1	
8468	FKBP6	
83445	GSG1	
4882	NPR2	
51593	SRRT	
8530	CST7	
2107	ETF1	
6271	S100A1	
8673	VAMP8	
166647	ADGRA3	
28957	MRPS28	
50937	CDON	
3514	IGKC	
79948	PLPPR3	
80133	MROH9	
11099	PTPN21	
64601	VPS16	
7097	TLR2	
58498	MYL7	
55435	AP1AR	
80352	RNF39	
9131	AIFM1	
